时间,转速（rpm）,电流（A）,扭矩（F.m）,程序状态,轴状态,机床状态,STATUS,G-Code,Program,Tool No.
2017-03-07 09:03:24,0.00,0.000,0.000,5,1,0,1,C1.T.BO1,1.2,102
2017-03-07 09:03:25,0.00,0.000,0.000,5,1,0,1,C1.T.BO1,1.2,102
2017-03-07 09:03:26,1000.45,10.640,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:27,1000.93,9.650,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:28,999.68,10.879,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:29,999.67,11.750,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:30,1000.79,9.732,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:31,999.98,9.388,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:32,1000.25,9.799,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:33,1000.87,9.882,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:34,999.54,9.364,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:35,999.45,9.547,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:36,1000.28,8.750,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:37,1000.85,10.862,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:38,999.47,9.860,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:39,1000.05,11.514,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:40,999.16,10.203,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:41,999.47,9.894,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:42,999.26,8.511,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:43,1000.52,9.871,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:44,1000.04,9.634,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:45,1000.95,9.136,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:46,1000.16,10.070,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:47,1000.35,10.382,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:48,1000.76,12.251,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:49,999.68,9.118,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:50,1000.27,9.317,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:51,998.98,9.646,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:52,999.47,9.258,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:53,999.56,6.972,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:54,999.12,9.579,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:55,1000.10,10.037,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:56,998.89,11.931,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:57,999.98,10.400,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:58,999.26,10.405,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:03:59,999.52,9.053,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:00,999.48,9.380,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:01,999.81,8.991,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:02,1000.03,10.556,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:03,999.03,10.839,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:04,999.31,8.516,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:05,1000.03,10.157,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:06,999.43,9.713,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:07,1000.52,11.307,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:08,1000.01,11.405,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:09,1000.14,10.103,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:10,1000.28,9.527,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:11,999.67,8.630,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:12,1000.45,9.518,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:13,1000.66,9.934,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:14,999.24,10.150,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:15,1000.07,10.904,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:16,999.43,9.091,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:17,999.65,9.204,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:18,999.83,9.027,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:19,998.50,9.200,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:20,1000.04,9.614,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:21,1000.03,10.177,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:22,1000.07,12.053,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:23,999.42,8.086,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:24,1001.00,10.116,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:25,1000.22,9.156,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:04:26,999.60,10.047,20.393,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:27,1000.05,10.086,19.907,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:28,999.99,10.232,19.850,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:29,1000.04,9.544,19.928,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:30,999.95,9.982,19.715,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:31,999.16,9.656,20.818,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:32,999.47,9.942,20.746,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:33,1000.86,9.860,19.383,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:34,999.10,10.685,19.807,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:35,999.84,10.750,19.756,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:36,1000.00,10.294,19.908,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:37,999.77,9.554,20.230,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:38,999.35,9.606,19.311,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:39,1000.85,9.531,19.747,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:40,999.95,10.562,20.132,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:41,1000.25,10.194,20.286,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:42,999.82,9.815,19.829,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:43,1001.38,9.814,20.407,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:44,999.60,9.723,20.280,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:45,999.98,8.651,19.715,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:46,1000.48,10.125,20.355,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:47,999.68,9.927,20.309,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:48,1000.31,9.102,20.448,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:49,999.42,10.136,20.386,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:50,999.98,10.202,19.851,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:51,999.78,10.199,18.932,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:52,1000.89,11.240,20.013,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:53,999.98,10.925,20.358,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:54,999.71,10.041,19.185,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:55,999.48,9.950,18.853,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:56,1000.09,10.126,19.198,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:57,1000.24,10.398,20.340,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:58,1000.43,10.134,21.384,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:04:59,1000.35,9.790,20.622,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:00,1000.27,9.699,20.068,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:01,999.68,9.400,21.060,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:02,1000.45,9.736,19.769,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:03,1000.80,9.704,20.080,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:04,999.84,10.409,20.155,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:05,1000.81,9.477,20.156,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:06,1000.28,9.248,20.840,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:07,999.86,9.840,19.575,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:08,999.94,10.189,19.344,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:09,1000.18,10.280,19.459,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:10,1000.18,9.393,19.784,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:11,1000.49,9.705,19.763,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:12,1000.20,9.577,20.948,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:13,1000.07,9.436,20.046,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:14,1000.27,9.996,20.305,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:15,999.97,9.843,19.725,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:16,1000.34,9.724,19.379,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:17,1000.08,10.073,18.849,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:18,999.22,9.067,20.694,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:19,1000.79,10.072,19.624,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:20,1001.04,9.987,19.995,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:21,999.88,11.617,19.362,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:22,1000.02,10.496,19.708,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:23,1000.43,9.922,20.437,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:24,1000.38,10.338,21.174,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:25,1001.24,8.883,20.306,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:26,1000.51,9.285,19.658,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:27,999.90,9.684,19.475,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:28,1000.02,10.549,20.525,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:29,999.22,9.627,18.657,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:30,999.42,9.825,20.505,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:31,999.67,9.017,20.566,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:32,1000.11,10.505,20.469,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:33,1000.42,9.863,20.137,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:34,1000.06,10.299,19.893,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:35,1000.02,10.041,19.958,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:36,1001.26,10.041,20.228,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:37,999.21,9.748,19.458,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:38,1000.27,9.724,19.841,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:39,1000.57,9.487,19.373,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:40,999.92,9.094,18.691,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:41,1000.85,10.218,20.547,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:42,999.87,9.909,20.744,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:43,1000.69,9.659,20.369,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:44,1000.05,9.256,19.480,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:45,999.75,10.222,19.868,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:46,999.82,9.975,19.372,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:47,1000.94,11.098,20.180,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:48,999.62,10.555,20.164,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:49,1000.30,9.488,19.926,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:50,1000.23,9.802,19.294,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:51,1000.43,9.995,20.163,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:52,999.26,9.726,20.051,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:53,999.19,9.609,19.502,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:54,1000.40,10.068,19.996,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:55,999.45,9.483,20.220,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:56,1000.82,10.135,20.146,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:57,1000.36,11.200,19.681,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:58,999.21,10.546,20.318,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:05:59,1000.27,9.531,20.431,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:00,1001.04,10.233,20.536,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:01,999.74,10.356,20.047,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:02,999.91,10.285,18.809,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:03,999.90,9.196,21.082,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:04,1000.15,10.973,20.145,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:05,1000.50,10.347,20.202,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:06,1000.74,9.574,20.151,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:07,999.97,10.513,20.660,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:08,999.89,10.191,21.064,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:09,1001.10,10.469,20.096,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:10,1000.20,9.301,20.312,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:11,1000.12,9.478,20.031,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:12,1000.29,10.284,19.766,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:13,999.54,9.195,20.002,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:14,999.75,10.531,20.030,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:15,999.68,9.638,20.583,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:16,999.70,10.659,20.093,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:17,1000.32,9.478,19.587,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:18,1000.67,9.348,20.759,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:19,999.94,9.512,19.974,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:20,1000.39,9.346,19.899,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:21,1000.32,10.011,20.202,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:22,999.90,9.930,19.499,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:23,999.53,10.224,19.963,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:24,1000.26,10.313,20.012,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:25,999.92,10.385,20.152,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:26,999.91,10.648,20.178,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:27,999.78,10.396,19.962,3,0,0,3,C1.T.BO1,1.2,102
2017-03-07 09:06:28,999.97,11.526,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:29,1000.02,10.325,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:30,999.83,10.697,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:31,1000.16,10.690,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:32,1000.24,9.394,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:33,999.96,10.132,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:34,999.38,10.449,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:35,1000.27,9.304,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:36,1000.62,9.740,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:37,1000.63,10.342,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:38,1000.57,10.131,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:39,1000.25,11.542,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:40,998.72,10.520,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:41,1000.06,10.347,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:42,999.80,9.480,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:43,999.61,12.216,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:44,999.76,9.887,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:45,999.84,11.172,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:46,999.15,6.894,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:47,999.93,9.567,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:48,999.73,10.967,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:49,1001.06,12.837,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:50,999.45,10.133,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:51,999.36,11.142,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:52,999.95,11.503,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:53,999.62,7.953,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:54,1000.30,10.606,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:55,999.49,10.679,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:56,1000.05,9.262,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:57,1000.10,10.025,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:58,999.83,10.709,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:06:59,1000.30,10.286,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:00,1000.45,8.453,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:01,1000.75,7.608,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:02,1000.59,9.942,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:03,1000.64,7.810,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:04,999.72,8.439,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:05,999.50,9.887,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:06,999.82,10.739,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:07,1000.53,10.973,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:08,999.65,8.351,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:09,999.99,10.352,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:10,999.82,9.042,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:11,999.41,8.525,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:12,1000.37,10.175,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:13,999.92,11.682,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:14,1000.62,7.090,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:15,999.86,10.943,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:16,999.91,10.216,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:17,999.31,9.885,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:18,999.88,11.591,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:19,999.74,8.820,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:20,999.87,9.333,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:21,999.87,9.454,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:22,1000.56,8.957,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:23,999.77,10.595,0.000,5,0,0,2,C1.T.BO1,1.2,102
2017-03-07 09:07:24,2999.38,60.406,117.147,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:25,3000.23,60.294,124.648,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:26,2998.61,60.588,129.195,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:27,3001.56,59.164,125.727,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:28,3001.17,60.354,123.577,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:29,2999.21,59.745,106.583,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:30,3001.39,59.338,115.136,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:31,2999.66,60.183,116.542,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:32,3001.48,59.737,118.688,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:33,2999.87,59.447,122.381,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:34,2999.05,60.417,121.876,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:35,3001.81,60.129,112.220,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:36,3001.29,59.504,126.018,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:37,2999.06,59.157,110.960,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:38,3000.53,60.187,127.776,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:39,3000.04,59.346,118.956,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:40,2998.46,59.066,126.058,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:41,3000.99,59.441,112.931,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:42,2999.94,59.890,123.374,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:43,2999.44,59.632,122.313,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:44,3002.15,60.689,123.518,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:45,2997.86,59.884,117.801,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:46,2999.48,60.194,121.999,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:47,2998.81,59.719,113.070,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:48,3001.00,59.703,124.807,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:49,3000.06,60.701,117.241,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:50,2997.06,60.613,115.826,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:51,3002.08,60.115,109.819,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:52,3001.25,59.659,114.048,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:53,2999.60,60.536,130.697,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:54,2998.80,60.309,119.661,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:55,3000.52,60.621,118.814,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:56,2999.81,59.753,120.348,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:57,3000.89,60.551,117.062,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:58,2999.97,60.094,111.237,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:07:59,3000.73,60.735,123.650,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:08:00,2999.14,60.597,117.515,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:08:01,2999.78,60.484,121.883,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:08:02,2999.94,59.449,118.644,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:08:03,3001.25,59.715,117.909,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:08:04,2999.75,59.223,119.493,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:08:05,2999.36,60.262,119.548,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:08:06,3000.24,60.384,118.457,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:08:07,3000.79,59.846,120.733,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:08:08,3001.51,59.281,123.972,3,0,2,4,C1.T.BO1,1.2,102
2017-03-07 09:08:09,2999.22,59.749,112.050,3,0,2,4,C1.T.BO1,1.2,102
